archive,neuron_name,neuron_id,species,source,whole_brain,axon_dend_ratio,bp_apical,bp_axon,bp_basal,dendrite_type,diam_max_um,diam_measured,diam_med_um,diam_min_um,dynamic_range,extent_x_um,extent_y_um,extent_z_um,file,frac_len_modal_diam,frac_len_subres,len_apical_um,len_axon_um,len_basal_um,len_dend_um,len_total_um,max_extent_um,max_radial_um,modal_diam_um,n_distinct_diam,nmo_attributes,nmo_domain,points,soma_diam_um,soma_points,structure,tip_apical,tip_axon,tip_basal
Harder,8613_PAG_2_18,293746,rat,harder,False,,0,0,0,,2.794,True,0.975,0.402,86,26.3,34.57,10.45,harder__8613_PAG_2_18.swc,0.477399,0.0,0.0,0.0,0.0,0.0,144.4555,34.57,29.1001,0.402,197,"Diameter, 3D, Angles","Processes, Soma",397,3.02,3,,0,0,0
Harder,8633_Ent_1_04,293696,rat,harder,False,,0,0,0,,2.054,True,0.428,0.402,101,40.49,30.01,15.97,harder__8633_Ent_1_04.swc,0.60587,0.0,0.0,0.0,0.0,0.0,189.7251,40.49,28.0021,0.402,195,"Diameter, 3D, Angles","Processes, Soma",457,4.102,3,,0,0,0
Harder,8627_PAG_3_10,293469,rat,harder,False,,0,0,0,,2.83,True,0.402,0.402,85,25.81,34.34,18.85,harder__8627_PAG_3_10.swc,0.672499,0.0,0.0,0.0,0.0,0.0,121.156,34.34,26.1598,0.402,108,"Diameter, 3D, Angles","Processes, Soma",281,3.986,3,,0,0,0
Harder,8617_PAG_3_16,293289,rat,harder,False,,0,0,0,,2.36,True,0.402,0.402,126,29.72,50.85,17.55,harder__8617_PAG_3_16.swc,0.706469,0.0,0.0,0.0,0.0,0.0,246.9174,50.85,35.0057,0.402,191,"Diameter, 3D, Angles","Processes, Soma",575,3.284,3,,0,0,0
Harder,8627_PAG_3_25,293372,rat,harder,False,,0,0,0,,1.908,True,0.445,0.402,81,24.26,32.56,7.82,harder__8627_PAG_3_25.swc,0.648294,0.0,0.0,0.0,0.0,0.0,113.1106,32.56,22.3548,0.402,122,"No Diameter, 3D, Angles","Processes, Soma",275,3.326,3,,0,0,0
Harder,8632_PAG_2_17,293656,rat,harder,False,,0,0,0,,1.924,True,0.402,0.402,73,17.56,29.18,22.99,harder__8632_PAG_2_17.swc,0.775146,0.0,0.0,0.0,0.0,0.0,158.0318,29.18,26.8126,0.402,102,"No Diameter, 3D, Angles","Processes, Soma",358,3.298,3,,0,0,0
Harder,8614_Ent_2_21,293522,rat,harder,False,,0,0,0,,2.84,True,0.806,0.402,112,28.86,45.17,13.62,harder__8614_Ent_2_21.swc,0.414732,0.0,0.0,0.0,0.0,0.0,200.0747,45.17,32.6278,0.402,268,"Diameter, 3D, Angles","Processes, Soma",513,2.874,3,,0,0,0
Harder,8635_PAG_1_27,293317,rat,harder,False,,0,0,0,,2.48,True,1.008,0.402,96,24.92,38.72,12.92,harder__8635_PAG_1_27.swc,0.494018,0.0,0.0,0.0,0.0,0.0,133.1499,38.72,27.1701,0.402,210,"Diameter, 3D, Angles","Processes, Soma",363,7.0,3,,0,0,0
Harder,8639_PAG_1_04,293520,rat,harder,False,,0,0,0,,1.912,True,0.402,0.402,87,31.68,34.91,8.03,harder__8639_PAG_1_04.swc,0.785167,0.0,0.0,0.0,0.0,0.0,150.855,34.91,24.2898,0.402,107,"No Diameter, 3D, Angles","Processes, Soma",388,7.0,3,,0,0,0
Harder,8638_PAG_2_13,293691,rat,harder,False,,0,0,0,,2.104,True,0.402,0.402,87,21.88,35.07,15.83,harder__8638_PAG_2_13.swc,0.712093,0.0,0.0,0.0,0.0,0.0,148.861,35.07,20.8793,0.402,107,"Diameter, 3D, Angles","Processes, Soma",325,7.0,3,,0,0,0
Harder,8828_PAG_1_07,293614,rat,harder,False,,0,0,0,,3.046,True,0.402,0.402,67,17.8,26.99,9.23,harder__8828_PAG_1_07.swc,0.717977,0.0,0.0,0.0,0.0,0.0,96.3415,26.99,17.2671,0.402,54,"Diameter, 3D, Angles","Processes, Soma",205,3.544,3,,0,0,0
Harder,8612_PAG_3_05,293474,rat,harder,False,,0,0,0,,2.378,True,0.972,0.402,109,43.96,38.16,8.63,harder__8612_PAG_3_05.swc,0.545517,0.0,0.0,0.0,0.0,0.0,247.4268,43.96,25.4105,0.402,250,"Diameter, 3D, Angles","Processes, Soma",612,7.896,3,,0,0,0
Harder,8614_V1_2_24,293383,rat,harder,False,,0,0,0,,2.622,True,0.976,0.402,159,41.46,64.07,16.22,harder__8614_V1_2_24.swc,0.371886,0.0,0.0,0.0,0.0,0.0,314.937,64.07,36.5101,0.402,369,"Diameter, 3D, Angles","Processes, Soma",766,2.38,3,,0,0,0
Harder,8631_PAG_3_05,293717,rat,harder,False,,0,0,0,,2.798,True,0.402,0.402,104,40.12,41.78,27.35,harder__8631_PAG_3_05.swc,0.781717,0.0,0.0,0.0,0.0,0.0,222.7502,41.78,26.5102,0.402,113,"Diameter, 3D, Angles","Processes, Soma",445,4.6415,8,,0,0,0
Harder,8613_PAG_3_02,293670,rat,harder,False,,0,0,0,,1.946,True,0.402,0.402,107,35.6,43.07,23.1,harder__8613_PAG_3_02.swc,0.787791,0.0,0.0,0.0,0.0,0.0,263.3829,43.07,28.6425,0.402,159,"No Diameter, 3D, Angles","Processes, Soma",571,3.17,3,,0,0,0
Harder,8618_PAG_2_07,293327,rat,harder,False,,0,0,0,,1.898,True,0.402,0.402,105,27.23,42.35,12.53,harder__8618_PAG_2_07.swc,0.642131,0.0,0.0,0.0,0.0,0.0,253.5783,42.35,26.8715,0.402,232,"No Diameter, 3D, Angles","Processes, Soma",593,3.044,3,,0,0,0
Harder,8638_Ent_2_04,293552,rat,harder,False,,0,0,0,,2.43,True,0.86,0.402,158,32.44,63.46,15.07,harder__8638_Ent_2_04.swc,0.414503,0.0,0.0,0.0,0.0,0.0,433.3844,63.46,34.6841,0.402,421,"Diameter, 3D, Angles","Processes, Soma",966,7.0,3,,0,0,0
Harder,8633_PAG_2_06,293390,rat,harder,False,,0,0,0,,2.14,True,0.402,0.402,70,24.23,28.17,8.39,harder__8633_PAG_2_06.swc,0.65262,0.0,0.0,0.0,0.0,0.0,87.9746,28.17,26.748,0.402,86,"Diameter, 3D, Angles","Processes, Soma",198,3.124,3,,0,0,0
Harder,8627_PAG_2_01,293777,rat,harder,False,,0,0,0,,2.042,True,0.402,0.402,87,35.15,29.32,13.34,harder__8627_PAG_2_01.swc,0.727781,0.0,0.0,0.0,0.0,0.0,156.5129,35.15,25.821,0.402,126,"Diameter, 3D, Angles","Processes, Soma",439,7.0,3,,0,0,0
Harder,8631_PAG_2_04,293601,rat,harder,False,,0,0,0,,1.988,True,0.402,0.402,115,37.19,46.42,13.04,harder__8631_PAG_2_04.swc,0.874228,0.0,0.0,0.0,0.0,0.0,295.7844,46.42,24.3454,0.402,117,"No Diameter, 3D, Angles","Processes, Soma",648,3.132,3,,0,0,0
Harder,8631_Ent_3_07,293645,rat,harder,False,,0,0,0,,2.144,True,0.402,0.402,106,37.52,42.53,22.43,harder__8631_Ent_3_07.swc,0.798136,0.0,0.0,0.0,0.0,0.0,309.787,42.53,27.5754,0.402,142,"Diameter, 3D, Angles","Processes, Soma",578,3.33,3,,0,0,0
Harder,8641_PAG_1_23,293459,rat,harder,False,,0,0,0,,1.976,True,0.402,0.402,67,16.65,26.88,8.19,harder__8641_PAG_1_23.swc,0.637478,0.0,0.0,0.0,0.0,0.0,88.7147,26.88,18.7934,0.402,101,"No Diameter, 3D, Angles","Processes, Soma",236,7.0,3,,0,0,0
Harder,8838_PAG_4a_14,293361,rat,harder,False,,0,0,0,,2.376,True,0.402,0.402,121,29.04,48.47,7.74,harder__8838_PAG_4a_14.swc,0.646326,0.0,0.0,0.0,0.0,0.0,171.1519,48.47,33.7499,0.402,181,"Diameter, 3D, Angles","Processes, Soma",451,7.0,3,,0,0,0
Harder,8614_PAG_2_05,293336,rat,harder,False,,0,0,0,,1.986,True,0.402,0.402,125,31.43,50.15,24.28,harder__8614_PAG_2_05.swc,0.878864,0.0,0.0,0.0,0.0,0.0,295.8449,50.15,33.0564,0.402,77,"No Diameter, 3D, Angles","Processes, Soma",529,4.212,3,,0,0,0
Harder,8633_PAG_1_01,293343,rat,harder,False,,0,0,0,,1.75,True,0.402,0.402,71,19.11,28.42,10.67,harder__8633_PAG_1_01.swc,0.750559,0.0,0.0,0.0,0.0,0.0,80.7174,28.42,26.6745,0.402,69,"No Diameter, 3D, Angles","Processes, Soma",199,3.86,3,,0,0,0
Harder,8627_PAG_1_13,293391,rat,harder,False,,0,0,0,,1.936,True,0.402,0.402,72,11.71,29.01,3.09,harder__8627_PAG_1_13.swc,0.551286,0.0,0.0,0.0,0.0,0.0,57.874,29.01,15.2272,0.402,86,"No Diameter, 3D, Angles","Processes, Soma",193,3.558,3,,0,0,0
Harder,8830_PAG_2_12,293774,rat,harder,False,,0,0,0,,3.204,False,0.402,0.402,73,14.71,29.46,3.6,harder__8830_PAG_2_12.swc,0.968344,0.0,0.0,0.0,0.0,0.0,63.0101,29.46,16.9388,0.402,6,"Diameter, 3D, Angles","Processes, Soma",140,2.832,3,,0,0,0
Harder,8646_PAG_1_26,293551,rat,harder,False,,0,0,0,,2.152,True,0.468,0.402,88,22.03,35.22,9.62,harder__8646_PAG_1_26.swc,0.600947,0.0,0.0,0.0,0.0,0.0,147.0331,35.22,21.2501,0.402,156,"Diameter, 3D, Angles","Processes, Soma",324,7.0,3,,0,0,0
Harder,8617_PAG_3_09,293722,rat,harder,False,,0,0,0,,1.98,True,0.402,0.402,86,27.08,34.43,14.2,harder__8617_PAG_3_09.swc,0.729641,0.0,0.0,0.0,0.0,0.0,160.4686,34.43,22.2112,0.402,100,"No Diameter, 3D, Angles","Processes, Soma",346,2.944,3,,0,0,0
Harder,8638_Ent_2_21,293370,rat,harder,False,,0,0,0,,2.244,True,0.462,0.402,125,36.98,50.37,28.93,harder__8638_Ent_2_21.swc,0.546621,0.0,0.0,0.0,0.0,0.0,485.6466,50.37,34.1859,0.402,351,"Diameter, 3D, Angles","Processes, Soma",1009,7.0,3,,0,0,0
Harder,8838_PAG_2_02,293311,rat,harder,False,,0,0,0,,2.258,True,0.402,0.402,95,22.2,38.23,9.84,harder__8838_PAG_2_02.swc,0.763665,0.0,0.0,0.0,0.0,0.0,149.5525,38.23,27.2025,0.402,89,"Diameter, 3D, Angles","Processes, Soma",297,7.0,3,,0,0,0
Harder,8628_PAG_2_12,293781,rat,harder,False,,0,0,0,,2.232,True,0.402,0.402,116,28.52,46.77,11.83,harder__8628_PAG_2_12.swc,0.814294,0.0,0.0,0.0,0.0,0.0,234.1312,46.77,24.6931,0.402,119,"Diameter, 3D, Angles","Processes, Soma",545,4.8,3,,0,0,0
Harder,8615_PAG_3_13,293773,rat,harder,False,,0,0,0,,2.028,True,0.402,0.402,110,44.05,40.04,16.25,harder__8615_PAG_3_13.swc,0.682184,0.0,0.0,0.0,0.0,0.0,222.4841,44.05,28.5399,0.402,153,"Diameter, 3D, Angles","Processes, Soma",480,3.392,3,,0,0,0
Harder,8629_PAG_3_13,293572,rat,harder,False,,0,0,0,,2.706,True,1.33,0.402,94,19.75,37.83,8.68,harder__8629_PAG_3_13.swc,0.367215,0.0,0.0,0.0,0.0,0.0,116.4205,37.83,25.9916,0.402,166,"Diameter, 3D, Angles","Processes, Soma",307,7.0,3,,0,0,0
Harder,8631_V1_3_15,293757,rat,harder,False,,0,0,0,,2.058,True,0.978,0.402,81,28.92,32.73,12.42,harder__8631_V1_3_15.swc,0.534312,0.0,0.0,0.0,0.0,0.0,119.4193,32.73,25.2474,0.402,151,"Diameter, 3D, Angles","Processes, Soma",291,3.172,3,,0,0,0
Harder,8633_V1_1_04,293504,rat,harder,False,,0,0,0,,1.93,True,0.402,0.402,71,16.42,28.65,19.1,harder__8633_V1_1_04.swc,0.816182,0.0,0.0,0.0,0.0,0.0,124.7227,28.65,17.8853,0.402,81,"No Diameter, 3D, Angles","Processes, Soma",230,4.2,3,,0,0,0
Harder,8646_Ent_1_20,293511,rat,harder,False,,0,0,0,,2.436,True,0.402,0.402,111,34.38,44.67,25.65,harder__8646_Ent_1_20.swc,0.640674,0.0,0.0,0.0,0.0,0.0,249.3173,44.67,33.5123,0.402,215,"Diameter, 3D, Angles","Processes, Soma",581,7.0,3,,0,0,0
Harder,8612_PAG_2_22,293626,rat,harder,False,,0,0,0,,1.986,True,0.402,0.402,108,32.41,43.39,9.11,harder__8612_PAG_2_22.swc,0.703888,0.0,0.0,0.0,0.0,0.0,193.8307,43.39,27.0256,0.402,163,"No Diameter, 3D, Angles","Processes, Soma",431,1.9662,3,,0,0,0
Harder,8838_PAG_2_15,293290,rat,harder,False,,0,0,0,,2.702,True,0.402,0.402,106,42.61,30.91,16.19,harder__8838_PAG_2_15.swc,0.696905,0.0,0.0,0.0,0.0,0.0,227.7591,42.61,22.5197,0.402,171,"Diameter, 3D, Angles","Processes, Soma",566,3.456,3,,0,0,0
Harder,8641_Ent_1_17,293300,rat,harder,False,,0,0,0,,2.276,True,0.546,0.402,97,31.77,38.82,19.65,harder__8641_Ent_1_17.swc,0.530976,0.0,0.0,0.0,0.0,0.0,210.196,38.82,30.2561,0.402,226,"Diameter, 3D, Angles","Processes, Soma",480,7.0,3,,0,0,0
Harder,8645_PAG_2_26,293623,rat,harder,False,,0,0,0,,2.188,True,0.402,0.402,90,17.73,36.12,16.89,harder__8645_PAG_2_26.swc,0.822803,0.0,0.0,0.0,0.0,0.0,210.6174,36.12,22.8716,0.402,82,"Diameter, 3D, Angles","Processes, Soma",428,7.0,3,,0,0,0
Harder,8627_PAG_1_04,293737,rat,harder,False,,0,0,0,,2.114,True,0.402,0.402,82,9.08,32.8,6.8,harder__8627_PAG_1_04.swc,0.607569,0.0,0.0,0.0,0.0,0.0,63.9873,32.8,28.1287,0.402,81,"Diameter, 3D, Angles","Processes, Soma",188,3.08,3,,0,0,0
Harder,8628_PAG_3_05,293492,rat,harder,False,,0,0,0,,2.092,True,0.402,0.402,96,29.95,38.72,19.85,harder__8628_PAG_3_05.swc,0.788154,0.0,0.0,0.0,0.0,0.0,201.7069,38.72,23.3122,0.402,132,"Diameter, 3D, Angles","Processes, Soma",501,4.284,3,,0,0,0
Harder,8630_Ent_2_10,293745,rat,harder,False,,0,0,0,,1.976,True,0.402,0.402,102,31.77,40.86,18.79,harder__8630_Ent_2_10.swc,0.663548,0.0,0.0,0.0,0.0,0.0,223.0143,40.86,22.8885,0.402,166,"No Diameter, 3D, Angles","Processes, Soma",475,1.3898,3,,0,0,0
Harder,8639_PAG_2_02,293560,rat,harder,False,,0,0,0,,2.03,True,0.402,0.402,96,23.72,38.5,16.21,harder__8639_PAG_2_02.swc,0.595853,0.0,0.0,0.0,0.0,0.0,137.5658,38.5,20.8524,0.402,146,"Diameter, 3D, Angles","Processes, Soma",328,7.0,3,,0,0,0
Harder,8631_Ent_3_18,293335,rat,harder,False,,0,0,0,,1.896,True,0.402,0.402,86,34.42,32.31,22.34,harder__8631_Ent_3_18.swc,0.894712,0.0,0.0,0.0,0.0,0.0,226.5737,34.42,20.7757,0.402,46,"No Diameter, 3D, Angles","Processes, Soma",404,3.026,3,,0,0,0
Harder,8628_PAG_2_21,293473,rat,harder,False,,0,0,0,,1.996,True,0.402,0.402,137,33.42,55.27,11.57,harder__8628_PAG_2_21.swc,0.766789,0.0,0.0,0.0,0.0,0.0,231.243,55.27,33.1586,0.402,167,"No Diameter, 3D, Angles","Processes, Soma",531,3.194,3,,0,0,0
Harder,8628_PAG_2_24,293399,rat,harder,False,,0,0,0,,2.17,True,0.402,0.402,106,20.74,42.45,12.12,harder__8628_PAG_2_24.swc,0.69235,0.0,0.0,0.0,0.0,0.0,153.692,42.45,25.334,0.402,166,"Diameter, 3D, Angles","Processes, Soma",422,3.624,3,,0,0,0
Narkilahti,Narkilahti_CNTRL_C2_3_filaments_102,250992,human,narkilahti,False,,0,0,0,,4.428,True,1.062,1.0,89,50.17,89.18,40.97,narkilahti__Narkilahti_CNTRL_C2_3_filaments_102.swc,0.444437,0.0,0.0,0.0,0.0,0.0,364.7633,89.18,77.9683,1.0,351,"No Diameter, 3D, Angles","Neurites, No Soma",942,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_C1_3_filaments_002,251055,human,narkilahti,False,,0,0,0,,4.874,True,1.617,1.0,150,73.17,150.43,22.35,narkilahti__Narkilahti_CNTRL_C1_3_filaments_002.swc,0.228642,0.0,0.0,0.0,0.0,0.0,682.2384,150.43,130.0792,1.0,692,"No Diameter, 3D, Angles","Neurites, No Soma",1903,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B2_1_filaments_020,251066,human,narkilahti,False,,0,0,0,,5.446,True,1.716,1.0,118,66.98,118.02,37.15,narkilahti__Narkilahti_OGD_B2_1_filaments_020.swc,0.14186,0.0,0.0,0.0,0.0,0.0,576.2175,118.02,95.943,1.0,712,"No Diameter, 3D, Angles","Neurites, No Soma",1580,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_C2_3_filaments_031,251473,human,narkilahti,False,,0,0,0,,4.588,True,1.734,1.0,114,92.06,113.88,27.89,narkilahti__Narkilahti_CNTRL_C2_3_filaments_031.swc,0.117798,0.0,0.0,0.0,0.0,0.0,500.5736,113.88,63.2674,1.0,636,"No Diameter, 3D, Angles","Neurites, No Soma",1396,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_C1_3_filaments_039,251134,human,narkilahti,False,,0,0,0,,4.312,True,1.736,1.0,101,58.43,101.36,21.24,narkilahti__Narkilahti_CNTRL_C1_3_filaments_039.swc,0.202309,0.0,0.0,0.0,0.0,0.0,419.4701,101.36,78.8421,1.0,634,"No Diameter, 3D, Angles","Neurites, No Soma",1172,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B3_3_filaments_056,251205,human,narkilahti,False,,0,0,0,,2.328,True,1.244,1.0,16,2.47,16.17,6.12,narkilahti__Narkilahti_CNTRL_B3_3_filaments_056.swc,0.311575,0.0,0.0,0.0,0.0,0.0,26.9915,16.17,16.3912,1.0,48,"No Diameter, 3D, Angles","Neurites, No Soma",72,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B1_2_filaments_032,251252,human,narkilahti,False,,0,0,0,,4.208,True,1.799,1.0,108,30.47,107.95,4.24,narkilahti__Narkilahti_OGD_B1_2_filaments_032.swc,0.174985,0.0,0.0,0.0,0.0,0.0,140.0334,107.95,102.4668,1.0,200,"No Diameter, 3D, Angles","Neurites, No Soma",325,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_C1_3_filaments_046,251320,human,narkilahti,False,,0,0,0,,5.496,True,1.292,1.0,50,49.93,40.95,28.47,narkilahti__Narkilahti_CNTRL_C1_3_filaments_046.swc,0.365616,0.0,0.0,0.0,0.0,0.0,231.7612,49.93,42.3115,1.0,356,"No Diameter, 3D, Angles","Neurites, No Soma",628,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_C1_3_filaments_011,251048,human,narkilahti,False,,0,0,0,,4.774,True,1.682,1.0,150,91.52,149.66,35.79,narkilahti__Narkilahti_CNTRL_C1_3_filaments_011.swc,0.174779,0.0,0.0,0.0,0.0,0.0,968.2645,149.66,99.2882,1.0,932,"No Diameter, 3D, Angles","Neurites, No Soma",2688,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B1_2_filaments_038,251400,human,narkilahti,False,,0,0,0,,2.898,True,1.227,1.0,40,40.4,31.44,14.38,narkilahti__Narkilahti_CNTRL_B1_2_filaments_038.swc,0.318656,0.0,0.0,0.0,0.0,0.0,94.5402,40.4,31.3327,1.0,146,"No Diameter, 3D, Angles","Neurites, No Soma",255,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B1_3_filaments_043,251163,human,narkilahti,False,,0,0,0,,3.016,True,1.176,1.0,58,52.89,58.42,11.49,narkilahti__Narkilahti_OGD_B1_3_filaments_043.swc,0.371506,0.0,0.0,0.0,0.0,0.0,265.1503,58.42,41.2574,1.0,336,"No Diameter, 3D, Angles","Neurites, No Soma",721,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B3_3_filaments_081,251179,human,narkilahti,False,,0,0,0,,4.114,True,1.257,1.0,58,36.51,58.22,16.64,narkilahti__Narkilahti_CNTRL_B3_3_filaments_081.swc,0.384784,0.0,0.0,0.0,0.0,0.0,243.9137,58.22,33.4252,1.0,331,"No Diameter, 3D, Angles","Neurites, No Soma",653,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B1_3_filaments_023,251231,human,narkilahti,False,,0,0,0,,4.01,True,1.792,1.0,133,93.96,133.06,74.01,narkilahti__Narkilahti_OGD_B1_3_filaments_023.swc,0.108721,0.0,0.0,0.0,0.0,0.0,821.5565,133.06,99.9662,1.0,893,"No Diameter, 3D, Angles","Neurites, No Soma",2239,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B1_2_filaments_016,251239,human,narkilahti,False,,0,0,0,,3.958,True,1.446,1.0,97,21.79,96.57,7.18,narkilahti__Narkilahti_OGD_B1_2_filaments_016.swc,0.139513,0.0,0.0,0.0,0.0,0.0,122.0299,96.57,94.503,1.0,246,"No Diameter, 3D, Angles","Neurites, No Soma",360,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B3_3_filaments_048,251244,human,narkilahti,False,,0,0,0,,3.99,True,1.276,1.0,63,38.19,63.16,29.19,narkilahti__Narkilahti_CNTRL_B3_3_filaments_048.swc,0.332472,0.0,0.0,0.0,0.0,0.0,417.8141,63.16,38.3087,1.0,465,"No Diameter, 3D, Angles","Neurites, No Soma",1136,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B1_2_filaments_075,251233,human,narkilahti,False,,0,0,0,,3.64,True,1.0,1.0,32,11.68,31.52,2.95,narkilahti__Narkilahti_CNTRL_B1_2_filaments_075.swc,0.507945,0.0,0.0,0.0,0.0,0.0,41.5931,31.52,21.9316,1.0,54,"No Diameter, 3D, Angles","Neurites, No Soma",116,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B2_1_filaments_031,251398,human,narkilahti,False,,0,0,0,,2.408,True,1.664,1.0,40,7.46,39.98,6.1,narkilahti__Narkilahti_OGD_B2_1_filaments_031.swc,0.237095,0.0,0.0,0.0,0.0,0.0,73.4753,39.98,24.4828,1.0,128,"No Diameter, 3D, Angles","Neurites, No Soma",200,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B1_2_filaments_013,251455,human,narkilahti,False,,0,0,0,,4.086,True,1.766,1.0,79,60.63,78.71,70.26,narkilahti__Narkilahti_CNTRL_B1_2_filaments_013.swc,0.088091,0.0,0.0,0.0,0.0,0.0,547.5195,78.71,71.2193,1.0,753,"No Diameter, 3D, Angles","Neurites, No Soma",1455,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B1_2_filaments_020,251103,human,narkilahti,False,,0,0,0,,4.384,True,1.716,1.0,221,113.81,220.58,39.44,narkilahti__Narkilahti_OGD_B1_2_filaments_020.swc,0.112586,0.0,0.0,0.0,0.0,0.0,1084.4883,220.58,169.1829,1.0,732,"No Diameter, 3D, Angles","Neurites, No Soma",3079,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B1_3_filaments_014,251284,human,narkilahti,False,,0,0,0,,3.792,True,1.029,1.0,20,11.08,20.3,3.0,narkilahti__Narkilahti_OGD_B1_3_filaments_014.swc,0.442856,0.0,0.0,0.0,0.0,0.0,43.6062,20.3,20.4211,1.0,54,"No Diameter, 3D, Angles","Neurites, No Soma",103,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B2_1_filaments_013,251190,human,narkilahti,False,,0,0,0,,3.35,True,1.509,1.0,38,38.45,27.42,18.2,narkilahti__Narkilahti_OGD_B2_1_filaments_013.swc,0.167938,0.0,0.0,0.0,0.0,0.0,128.5352,38.45,33.8019,1.0,224,"No Diameter, 3D, Angles","Neurites, No Soma",331,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B1_2_filaments_010,251165,human,narkilahti,False,,0,0,0,,4.01,True,1.853,1.0,123,75.8,123.23,50.28,narkilahti__Narkilahti_OGD_B1_2_filaments_010.swc,0.068796,0.0,0.0,0.0,0.0,0.0,586.0625,123.23,74.6567,1.0,798,"No Diameter, 3D, Angles","Neurites, No Soma",1621,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B1_3_filaments_008,251236,human,narkilahti,False,,0,0,0,,4.8,True,2.096,1.0,97,48.87,96.71,13.14,narkilahti__Narkilahti_OGD_B1_3_filaments_008.swc,0.111352,0.0,0.0,0.0,0.0,0.0,202.4905,96.71,49.6126,1.0,388,"No Diameter, 3D, Angles","Neurites, No Soma",565,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_C2_3_filaments_097,251463,human,narkilahti,False,,0,0,0,,2.544,True,1.574,1.0,32,6.44,31.95,11.76,narkilahti__Narkilahti_CNTRL_C2_3_filaments_097.swc,0.216058,0.0,0.0,0.0,0.0,0.0,53.0944,31.95,18.7942,1.0,92,"No Diameter, 3D, Angles","Neurites, No Soma",144,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B1_2_filaments_035,251053,human,narkilahti,False,,0,0,0,,2.906,True,1.56,1.0,139,35.03,139.01,32.9,narkilahti__Narkilahti_CNTRL_B1_2_filaments_035.swc,0.277888,0.0,0.0,0.0,0.0,0.0,391.6259,139.01,77.8511,1.0,467,"No Diameter, 3D, Angles","Neurites, No Soma",1056,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B3_3_filaments_012,251198,human,narkilahti,False,,0,0,0,,3.808,True,1.226,1.0,41,41.33,28.14,9.54,narkilahti__Narkilahti_CNTRL_B3_3_filaments_012.swc,0.343161,0.0,0.0,0.0,0.0,0.0,163.5459,41.33,31.478,1.0,244,"No Diameter, 3D, Angles","Neurites, No Soma",429,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B1_3_filaments_017,251038,human,narkilahti,False,,0,0,0,,3.738,True,1.698,1.0,120,23.15,120.15,24.54,narkilahti__Narkilahti_OGD_B1_3_filaments_017.swc,0.031534,0.0,0.0,0.0,0.0,0.0,175.0533,120.15,74.9248,1.0,330,"No Diameter, 3D, Angles","Neurites, No Soma",509,,0,,0,0,0
Narkilahti,Narkilahti_OGD_B1_3_filaments_003,251097,human,narkilahti,False,,0,0,0,,5.098,True,1.898,1.0,144,135.86,144.13,44.34,narkilahti__Narkilahti_OGD_B1_3_filaments_003.swc,0.062222,0.0,0.0,0.0,0.0,0.0,757.9178,144.13,153.5521,1.0,911,"No Diameter, 3D, Angles","Neurites, No Soma",2103,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B1_2_filaments_058,251062,human,narkilahti,False,,0,0,0,,3.324,True,1.23,1.0,43,42.9,31.23,5.39,narkilahti__Narkilahti_CNTRL_B1_2_filaments_058.swc,0.330027,0.0,0.0,0.0,0.0,0.0,82.7918,42.9,42.9902,1.0,129,"No Diameter, 3D, Angles","Neurites, No Soma",228,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B3_3_filaments_066,251272,human,narkilahti,False,,0,0,0,,3.622,True,1.064,1.0,70,41.4,69.52,20.53,narkilahti__Narkilahti_CNTRL_B3_3_filaments_066.swc,0.457638,0.0,0.0,0.0,0.0,0.0,327.6881,69.52,41.0296,1.0,368,"No Diameter, 3D, Angles","Neurites, No Soma",887,,0,,0,0,0
Narkilahti,Narkilahti_CNTRL_B3_3_filaments_018,251417,human,narkilahti,False,,0,0,0,,5.036,True,1.526,1.0,43,43.22,43.13,24.79,narkilahti__Narkilahti_CNTRL_B3_3_filaments_018.swc,0.29784,0.0,0.0,0.0,0.0,0.0,311.7488,43.22,29.4565,1.0,444,"No Diameter, 3D, Angles","Neurites, No Soma",786,,0,,0,0,0
